time,TRooAir,TSetRooHea,TSetRooCoo,PFan,PCoo,PHea,PPum
1.501142517671429e-13,19.99999999999767,20.0,25.0,5.231953892668184,0.0,6.591539884061374e-8,0.0
1.5012926319231964e-9,19.99999997688758,20.0,25.0,5.231953892668184,0.0,0.0006536846179950211,0.0
1.6512717808637486e-8,19.99999974578634,20.0,25.0,5.231953892668184,0.0,0.0071898812901127545,0.0
3.152414298535178e-8,19.999999514685044,20.0,25.0,5.231953892668184,0.0,0.013726079569923142,0.0
4.653556816206607e-8,19.999999283583747,20.0,25.0,5.231953892668184,0.0,0.02026227784973353,0.0
6.154699333878036e-8,19.99999905248245,20.0,25.0,5.231953892668184,0.0,0.02679847612954392,0.0
8.97142410968141e-8,19.999998618846803,20.0,25.0,5.231953892668184,0.0,0.039062918707107507,0.0
1.3907522088072093e-7,19.999997858932772,20.0,25.0,5.231953892668184,0.0,0.06055543673772429,0.0
2.2503147332867154e-7,19.999996535632533,20.0,25.0,5.231953892668184,0.0,0.09798211016863612,0.0
3.742235369737376e-7,19.99999423881229,20.0,25.0,5.231953892668184,0.0,0.16294268265703454,0.0
6.328811614358898e-7,19.999990256757542,20.0,25.0,5.231953892668184,0.0,0.2755664533624165,0.0
1.0806119940350457e-6,19.99998336388785,20.0,25.0,5.231953892668184,0.0,0.4705163032346231,0.0
1.8484518494625212e-6,19.999971542848925,20.0,25.0,5.231953892668184,0.0,0.8048487172639609,0.0
3.103606888423834e-6,19.999952219358704,20.0,25.0,5.231953892668184,0.0,1.3513716730169953,0.0
4.358761927385146e-6,19.999932895692268,20.0,25.0,5.231953892668184,0.0,1.8978996126172594,0.0
7.067214761472245e-6,19.999891197267345,20.0,25.0,5.231953892668184,0.0,3.0772490043715943,0.0
9.775667595559343e-6,19.99984949803047,20.0,25.0,5.231953892668184,0.0,4.2566213604078085,0.0
1.2484120429646442e-5,19.99980779798642,20.0,25.0,5.231953892668184,0.0,5.436016545679719,0.0
1.803194733428618e-5,19.99972237969797,20.0,25.0,5.231953892668184,0.0,7.8518873301113175,0.0
3.0455912022412885e-5,19.999531079428834,20.0,25.0,5.231953892668184,0.0,13.262399992563955,0.0
5.868176715578497e-5,19.99909640583087,20.0,25.0,5.231953892668184,0.0,25.556198722893676,0.0
8.690762228915705e-5,19.998661650351664,20.0,25.0,5.231953892668184,0.0,37.85231328626164,0.0
0.00011513347742252915,19.998226815756766,20.0,25.0,5.231953892668184,0.0,50.15066546520482,0.0
0.00019554092647943108,19.996987682432916,20.0,25.0,5.231953892668184,0.0,85.19686048317692,0.0
0.000275948375536333,19.995747979221733,20.0,25.0,5.231953892668184,0.0,120.25917352675056,0.0
0.000356355824593235,19.994507757788767,20.0,25.0,5.231953892668184,0.0,155.33614334799495,0.0
0.0004367632736501369,19.99326706749423,20.0,25.0,5.231953892668184,0.0,190.4263739005627,0.0
0.0005596459737643599,19.991370185048254,20.0,25.0,5.231953892668184,0.0,244.07557439281857,0.0
0.0008084507142464396,19.98752718692259,20.0,25.0,5.231953892668184,0.0,352.7664304721673,0.0
0.0010572554547285192,19.983682214551436,20.0,25.0,5.231953892668184,0.0,461.5131237977664,0.0
0.0014530415412082295,19.9775651054303,20.0,25.0,5.231953892668184,0.0,634.5222706581487,0.0
0.0018488276276879398,19.971451748822403,20.0,25.0,5.231953892668184,0.0,807.425285831019,0.0
0.00224461371416765,19.965347195701497,20.0,25.0,5.231953892668184,0.0,980.079313493009,0.0
0.0024294972591066047,19.962499999974966,20.0,25.0,5.231953892668184,0.0,1060.6060613140885,0.0
0.0024294972591066047,19.962499999974966,20.0,25.0,5.231953892668184,0.0,1060.6060613140885,0.0
0.0024328685603563676,19.96244811331701,20.0,25.0,5.231953892668184,0.0,1062.0735627512522,0.0
0.00243623986160613,19.962396227849183,20.0,25.0,5.231953892668184,0.0,1063.5410305281546,0.0
0.00244545755702112,19.96225437035548,20.0,25.0,5.231953892668184,0.0,1067.5531616631604,0.0
0.00245467525243611,19.962112520845494,20.0,25.0,5.231953892668184,0.0,1071.5650669961253,0.0
0.0024638929478511006,19.961970680035847,20.0,25.0,5.231953892668184,0.0,1075.5767262588677,0.0
0.0024731106432660907,19.961828848207347,20.0,25.0,5.231953892668184,0.0,1079.5881315093861,0.0
0.002491832873326249,19.96154079927925,20.0,25.0,5.231953892668184,0.0,1087.7349698798432,0.0
0.0025256419327233273,19.96102073135279,20.0,25.0,5.231953892668184,0.0,1102.443961739289,0.0
0.0025864107873822544,19.960086281239512,20.0,25.0,5.231953892668184,0.0,1128.8728538319806,0.0
0.0027055296139914128,19.958255869592165,20.0,25.0,5.231953892668184,0.0,1180.6420721407935,0.0
0.0028957066616102007,19.955337423370622,20.0,25.0,5.231953892668184,0.0,1263.1839854773514,0.0
0.0030858837092289882,19.952424136163927,20.0,25.0,5.231953892668184,0.0,1345.5799872828738,0.0
0.0032760607568477758,19.94951653706704,20.0,25.0,5.231953892668184,0.0,1427.8151132554162,0.0
0.0034662378044665637,19.946615165332787,20.0,25.0,5.231953892668184,0.0,1509.8741117999637,0.0
0.0036564148520853513,19.943720561230975,20.0,25.0,5.231953892668184,0.0,1591.7417025582727,0.0
0.003846591899704139,19.940833262963963,20.0,25.0,5.231953892668184,0.0,1673.4026636454887,0.0
0.004036768947322926,19.937953805607606,20.0,25.0,5.231953892668184,0.0,1754.8418616030692,0.0
0.004337066172534937,19.93342412054909,20.0,25.0,5.231953892668184,0.0,1882.9541662883303,0.0
0.0046373633977469485,19.928917167693157,20.0,25.0,5.231953892668184,0.0,2010.4235399915094,0.0
0.004937660622958959,19.92443518708899,20.0,25.0,5.231953892668184,0.0,2137.18662778618,0.0
0.005237957848170969,19.919980319725767,20.0,25.0,5.231953892668184,0.0,2263.1828764429665,0.0
0.00553825507338298,19.91555455126195,20.0,25.0,5.231953892668184,0.0,2388.356125924695,0.0
0.00583855229859499,19.911159804833062,20.0,25.0,5.231953892668184,0.0,2512.651984519458,0.0
0.006138849523807,19.906798003694405,20.0,25.0,5.231953892668184,0.0,2636.01605712794,0.0
0.0064391467490190115,19.902471072231037,20.0,25.0,5.231953892668184,0.0,2758.3939166979326,0.0
0.0072421197699771185,19.89108679772795,20.0,25.0,5.231953892668184,0.0,3080.3733975933096,0.0
0.008045092790935226,19.880000438422826,20.0,25.0,5.231953892668184,0.0,3393.926994101893,0.0
0.008848065811893333,19.869245846038268,20.0,25.0,5.231953892668184,0.0,3698.0972837661534,0.0
0.00965103883285144,19.85885515361224,20.0,25.0,5.231953892668184,0.0,3991.975453391206,0.0
0.010454011853809547,19.84885868072422,20.0,25.0,5.231953892668184,0.0,4274.70397951701,0.0
0.011256984874767654,19.839284959835425,20.0,25.0,5.231953892668184,0.0,4545.4758834425365,0.0
0.01205995789572576,19.830160716171235,20.0,25.0,5.231953892668184,0.0,4803.535300207483,0.0
0.012862930916683868,19.821510797600865,20.0,25.0,5.231953892668184,0.0,5048.1794617937085,0.0
0.014122224594973223,19.808954589950133,20.0,25.0,5.231953892668184,0.0,5403.3045266629015,0.0
0.015381518273262576,19.797698987905903,20.0,25.0,5.231953892668184,0.0,5721.644786499704,0.0
0.01664081195155193,19.78780989788345,20.0,25.0,5.231953892668184,0.0,6001.336221478219,0.0
0.017900105629841283,19.77934049333595,20.0,25.0,5.231953892668184,0.0,6240.874935952898,0.0
0.01915939930813064,19.772331078639922,20.0,25.0,5.231953892668184,0.0,6439.12100816381,0.0
0.020418692986419993,19.766809093435086,20.0,25.0,5.231953892668184,0.0,6595.298367492524,0.0
0.021677986664709346,19.762789212323526,20.0,25.0,5.231953892668184,0.0,6708.991974688166,0.0
0.023705387246749463,19.759473926248063,20.0,25.0,5.231953892668184,0.0,6802.7576414689265,0.0
0.025732787828789575,19.75999593116029,20.0,25.0,5.231953892668184,0.0,6787.993866173611,0.0
0.027760188410829688,19.764219388354206,20.0,25.0,5.231953892668184,0.0,6668.542551598205,0.0
0.0297875889928698,19.77193602008333,20.0,25.0,5.231953892668184,0.0,6450.294381481555,0.0
0.03181498957490991,19.782872554082076,20.0,25.0,5.231953892668184,0.0,6140.978268385742,0.0
0.03384239015695002,19.7966989739528,20.0,25.0,5.231953892668184,0.0,5749.928009415749,0.0
0.03586979073899014,19.813037401646568,20.0,25.0,5.231953892668184,0.0,5287.831064541511,0.0
0.03789719132103025,19.831471652847426,20.0,25.0,5.231953892668184,0.0,4766.458303305112,0.0
0.04100923314691889,19.862821586962525,20.0,25.0,5.231953892668184,0.0,3879.7935000497955,0.0
0.04412127497280754,19.896383580292593,20.0,25.0,5.231953892668184,0.0,2930.5654058660625,0.0
0.04723331679869618,19.930479089162873,20.0,25.0,5.231953892668184,0.0,1966.2479832722875,0.0
0.05034535862458483,19.96346066900969,20.0,25.0,5.231953892668184,0.0,1033.4356239683177,0.0
0.052783938295936125,19.987500000025022,20.0,25.0,5.231953892668184,0.0,353.5353528276473,0.0
0.052783938295936125,19.987500000025022,20.0,25.0,5.231953892668184,0.0,353.5353528276473,0.0
0.052839668143112875,19.9880235685863,20.0,25.0,5.231953892668184,0.0,338.72735311474986,0.0
0.05289539799028963,19.988545888905605,20.0,25.0,5.231953892668184,0.0,323.9546572152022,0.0
0.05303254839073826,19.989826222430906,20.0,25.0,5.231953892668184,0.0,287.7432039743629,0.0
0.05316969879118689,19.991099703610416,20.0,25.0,5.231953892668184,0.0,251.72555445287156,0.0
0.05330684919163552,19.992365673827578,20.0,25.0,5.231953892668184,0.0,215.92033618970973,0.0
0.053517661337600234,19.99429620055372,20.0,25.0,5.231953892668184,0.0,161.31958029883677,0.0
0.053896720911599354,19.99771901772897,20.0,25.0,5.231953892668184,0.0,64.51262988775852,0.0
0.054096177261023344,19.999494789723713,20.0,25.0,5.231953892668184,0.0,14.288775490958779,0.0
0.054295633610447334,20.001252720037655,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.05449508995987133,20.002992707505314,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.05469454630929532,20.004714733240178,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.05489400265871932,20.006418815350116,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.05509345900814331,20.008104987562774,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.05551608693879026,20.011618892229478,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.05628781918898834,20.017830187290485,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.05766953788793446,20.028296813895906,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.05978873416690267,20.042751267401798,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.061907930445870875,20.0553120437624,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.06402712672483908,20.066032427377536,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.06614632300380728,20.074967000067375,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.0682655192827755,20.082170613063283,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.0703847155617437,20.087697768562293,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.07250391184071191,20.091602278219852,20.0,25.0,5.231953892668184,0.0,0.0,0.0
0.0746231081196801,20.093937057521487,20.0,25.0,5.231953892668184,0.0,0.0,0.0
